DATE,STATION_ID,NAME,COUNTRY,YEAR,MONTH,TMAX,BASELINE,ZSCORE,EVENT_TYPE,SEVERITY
2021-06-22,IDM00096075,BINAKA,Indonesia,2021,6,28.3,31.29916492693108,-2.544127179647963,Cold Snap,2.54
2012-06-06,IDM00096075,BINAKA,Indonesia,2012,6,28.3,31.29916492693108,-2.544127179647963,Cold Snap,2.54
2013-12-22,TH000048330,PHRAE,Thailand,2013,12,25.5,30.660846560846583,-2.540914473660003,Cold Snap,2.54
2002-12-27,TH000048330,PHRAE,Thailand,2002,12,25.5,30.660846560846583,-2.540914473660003,Cold Snap,2.54
2018-04-17,IDM00097016,BITUNG,Indonesia,2018,4,30.0,32.744230769230754,-2.5439763800174475,Cold Snap,2.54
2005-12-21,IDM00096655,TJILIK RIWUT,Indonesia,2005,12,28.8,32.40255102040814,-2.5370639966217525,Cold Snap,2.54
2015-07-31,TH000048432,SURIN,Thailand,2015,7,28.5,33.11657559198546,-2.5363955834738348,Cold Snap,2.54
2017-03-27,TH000048431,NAKHON RATCHASIMA,Thailand,2017,3,28.2,35.842682926829276,-2.5395065511163106,Cold Snap,2.54
2010-05-27,IDM00096933,SURABAYA/PERAK,Indonesia,2010,5,30.8,33.52027491408935,-2.5444237091621673,Cold Snap,2.54
2012-06-02,TH000048517,CHUMPHON,Thailand,2012,6,28.4,32.82638522427441,-2.544473968242057,Cold Snap,2.54
2015-04-29,IDM00096837,SEMARANG,Indonesia,2015,4,29.6,32.56401028277637,-2.53879007424364,Cold Snap,2.54
2018-02-08,IDM00096607,TEMINDUNG,Indonesia,2018,2,28.0,32.66409185803759,-2.5440728524133016,Cold Snap,2.54
2016-11-29,IDM00096295,RADIN INTEN II,Indonesia,2016,11,28.8,33.189373297002696,-2.536437705255225,Cold Snap,2.54
2022-05-21,IDM00096195,SULTAN THAHA,Indonesia,2022,5,29.2,32.51916859122402,-2.5448010834421573,Cold Snap,2.54
2015-05-01,IDM00096195,SULTAN THAHA,Indonesia,2015,5,29.2,32.51916859122402,-2.5448010834421573,Cold Snap,2.54
2008-12-02,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2008,12,28.0,31.221442495126695,-2.5387843935318313,Cold Snap,2.54
2017-05-07,IDM00097008,NAHA,Indonesia,2017,5,28.8,31.279050279329617,-2.5370160809619566,Cold Snap,2.54
2018-03-21,IDM00097760,KAIMANA,Indonesia,2018,3,28.9,32.43905817174516,-2.5388620690010217,Cold Snap,2.54
2009-04-01,IDM00097698,JAYAPURA/DOK II,Indonesia,2009,4,34.8,31.774333333333324,2.5406622175584253,Heatwave,2.54
2005-02-02,ID000097980,MERAUKE/MOPAH,Indonesia,2005,2,34.6,31.579935275080896,2.540676447850152,Heatwave,2.54
2008-06-03,IDM00096607,TEMINDUNG,Indonesia,2008,6,27.8,31.951346153846142,-2.5370615103034195,Cold Snap,2.54
2011-03-27,VMW00041010,NHA TRANG,Vietnam,2011,3,25.9,29.65257985257986,-2.536193799897878,Cold Snap,2.54
2003-12-25,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2003,12,26.8,31.000221238938042,-2.536451165579663,Cold Snap,2.54
2009-03-15,LAM00048930,LUANG PHABANG INTL,Laos,2009,3,26.6,34.796938775510206,-2.541445238305434,Cold Snap,2.54
2019-08-15,ID000097980,MERAUKE/MOPAH,Indonesia,2019,8,26.5,29.53553459119497,-2.5440079117404246,Cold Snap,2.54
2017-03-11,IDM00096075,BINAKA,Indonesia,2017,3,28.3,31.364658634538156,-2.5406082282410494,Cold Snap,2.54
2004-03-09,ID000096145,TAREMPA,Indonesia,2004,3,27.0,30.597058823529405,-2.54482313606545,Cold Snap,2.54
2017-06-01,IDM00096195,SULTAN THAHA,Indonesia,2017,6,29.4,32.24527845036321,-2.536233574479319,Cold Snap,2.54
2010-01-31,IDM00097748,GESER,Indonesia,2010,1,35.2,32.15843023255814,2.5365537700278162,Heatwave,2.54
2024-05-21,IDM00096033,MEDAN/BELAWAN,Indonesia,2024,5,29.5,32.0008097165992,-2.540915855223911,Cold Snap,2.54
2009-12-02,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2009,12,28.0,31.221442495126695,-2.5387843935318313,Cold Snap,2.54
2000-12-19,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2000,12,28.0,31.221442495126695,-2.5387843935318313,Cold Snap,2.54
2024-12-03,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2024,12,28.0,31.221442495126695,-2.5387843935318313,Cold Snap,2.54
2010-11-08,ID000096145,TAREMPA,Indonesia,2010,11,27.2,30.75924276169265,-2.5430343937434974,Cold Snap,2.54
2019-06-21,IDM00096075,BINAKA,Indonesia,2019,6,28.3,31.29916492693108,-2.544127179647963,Cold Snap,2.54
2010-07-17,RP000986370,ILOILO,Philippines,2010,7,34.8,30.955038759689938,2.5414514852173116,Heatwave,2.54
2005-09-19,TH000048568,SONGKHLA,Thailand,2005,9,29.5,33.03398437500004,-2.5381636974469375,Cold Snap,2.54
2003-12-10,TH000048569,HAT YAI,Thailand,2003,12,25.8,30.595061728395084,-2.541651454286783,Cold Snap,2.54
2023-02-20,IDM00096607,TEMINDUNG,Indonesia,2023,2,28.0,32.66409185803759,-2.5440728524133016,Cold Snap,2.54
2023-05-06,TH000048379,PHETCHABUN,Thailand,2023,5,42.4,35.50201793721973,2.5364696337535677,Heatwave,2.54
2010-08-20,TH000048325,MAE SARIANG,Thailand,2010,8,36.2,31.17870662460565,2.5374338730038857,Heatwave,2.54
2011-10-17,LAM00048938,SAYABOURY,Laos,2011,10,25.8,31.269688385269124,-2.536580348809678,Cold Snap,2.54
2015-06-09,IDM00096109,SULTAN SYARIF KASIM II,Indonesia,2015,6,29.5,33.204545454545475,-2.5407853533511835,Cold Snap,2.54
2020-06-24,IDM00096109,SULTAN SYARIF KASIM II,Indonesia,2020,6,29.5,33.204545454545475,-2.5407853533511835,Cold Snap,2.54
2016-05-06,TH000048379,PHETCHABUN,Thailand,2016,5,42.4,35.50201793721973,2.5364696337535677,Heatwave,2.54
2015-04-12,IDM00096615,RAHADI USMAN,Indonesia,2015,4,29.4,32.28053333333334,-2.54475938572647,Cold Snap,2.54
2004-07-06,IDM00096535,PALOH,Indonesia,2004,7,28.2,32.560424710424684,-2.5371336940984373,Cold Snap,2.54
2015-07-27,IDM00096535,PALOH,Indonesia,2015,7,28.2,32.560424710424684,-2.5371336940984373,Cold Snap,2.54
2013-07-10,TH000048430,PRACHIN BURI,Thailand,2013,7,29.6,33.73800675675682,-2.535179984615194,Cold Snap,2.54
2014-08-05,THW00041018,UDON THANI,Thailand,2014,8,27.8,32.46751740139212,-2.5421506865303987,Cold Snap,2.54
2011-09-26,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2011,9,29.0,31.66254980079681,-2.5371291733180343,Cold Snap,2.54
2002-12-29,VMM00048830,LANG SON,Vietnam,2002,12,7.8,19.729194630872474,-2.5354177637438378,Cold Snap,2.54
2008-11-27,IDM00096035,POLONIA,Indonesia,2008,11,28.1,31.2173575129534,-2.5414558335920643,Cold Snap,2.54
2018-02-05,RPM00098132,ITBAYAT,Philippines,2018,2,19.4,25.146745562130196,-2.54329525522719,Cold Snap,2.54
2022-12-19,TH000048426,LOP BURI,Thailand,2022,12,27.1,32.416089613034636,-2.5388232630131156,Cold Snap,2.54
2019-11-26,RPM00098550,DANIEL Z ROMUALDEZ,Philippines,2019,11,27.0,31.158881578947355,-2.5381667607895855,Cold Snap,2.54
2009-01-16,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2009,1,28.0,30.744911504424756,-2.542329352078932,Cold Snap,2.54
2009-02-20,IDM00097460,LABUHA/TALIABU,Indonesia,2009,2,29.0,31.70711864406779,-2.5394866492903647,Cold Snap,2.54
2004-07-29,RP000098444,LEGASPI,Philippines,2004,7,27.8,31.741821946169775,-2.537627239408845,Cold Snap,2.54
2000-05-17,TH000048462,ARANYAPRATHET,Thailand,2000,5,30.2,35.57661141804789,-2.5372687908981946,Cold Snap,2.54
2000-07-13,RP000098444,LEGASPI,Philippines,2000,7,27.8,31.741821946169775,-2.537627239408845,Cold Snap,2.54
2011-07-24,RP000098444,LEGASPI,Philippines,2011,7,27.8,31.741821946169775,-2.537627239408845,Cold Snap,2.54
2016-02-25,IDM00096253,FATMAWATI SOEKARNO,Indonesia,2016,2,35.0,31.71725888324873,2.5402755869585203,Heatwave,2.54
2009-11-12,TH000048381,KHON KAEN,Thailand,2009,11,37.5,31.811073825503353,2.5380933960517593,Heatwave,2.54
2011-03-17,RPM00098550,DANIEL Z ROMUALDEZ,Philippines,2011,3,27.0,31.208934707903772,-2.5379609730842527,Cold Snap,2.54
2005-03-06,TH000048328,LAMPANG,Thailand,2005,3,30.5,37.26229050279331,-2.5449100720298854,Cold Snap,2.54
2023-01-20,ID000097900,SAUMLAKI/OLILIT,Indonesia,2023,1,28.4,32.07833333333334,-2.5405256905558216,Cold Snap,2.54
2017-02-15,IDM00096171,JAPURA,Indonesia,2017,2,28.2,31.707858546168968,-2.5391022228808193,Cold Snap,2.54
2003-06-22,VMM00048830,LANG SON,Vietnam,2003,6,26.2,32.04029850746269,-2.537705227526171,Cold Snap,2.54
2014-07-19,RP000986530,SURIGAO,Philippines,2014,7,28.2,32.45510204081632,-2.541443233349738,Cold Snap,2.54
2005-08-12,IDM00097180,HASANUDDIN,Indonesia,2005,8,36.5,33.55484949832775,2.535726126604574,Heatwave,2.54
2019-11-28,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2019,11,35.2,32.47179487179487,2.540579682125137,Heatwave,2.54
2009-04-22,BXM00096315,BRUNEI INTL,Brunei,2009,4,35.3,32.6903225806452,2.5350759832548944,Heatwave,2.54
2008-11-10,TH000048477,SATTAHIP,Thailand,2008,11,30.0,33.558160919540235,-2.5402917605999304,Cold Snap,2.54
2000-10-10,TH000048569,HAT YAI,Thailand,2000,10,28.4,32.656351039261004,-2.5441347728857586,Cold Snap,2.54
2022-11-26,TH000048477,SATTAHIP,Thailand,2022,11,30.0,33.558160919540235,-2.5402917605999304,Cold Snap,2.54
2003-11-10,IDM00097876,TANAH MERAH,Indonesia,2003,11,28.0,32.61386666666667,-2.5360843360982073,Cold Snap,2.54
2011-03-19,TH000048330,PHRAE,Thailand,2011,3,31.2,36.403990024937684,-2.535070329000574,Cold Snap,2.54
2013-06-22,IDM00097120,MAJENE,Indonesia,2013,6,33.2,31.000487804878052,2.5397369225831246,Heatwave,2.54
2010-11-05,IDM00097700,NAMLEA/BURU ISLAND,Indonesia,2010,11,30.0,32.32176656151418,-2.541889094322623,Cold Snap,2.54
2011-01-25,VMM00048855,DANANG INTL,Vietnam,2011,1,19.6,25.176300578034677,-2.5352716982661816,Cold Snap,2.54
2011-08-28,IDM00096633,SEPINGGAN,Indonesia,2011,8,33.5,30.64376811594203,2.538831670794984,Heatwave,2.54
2023-08-18,MY000096465,LABUAN,Malaysia,2023,8,28.6,31.779370629370653,-2.5379293899513558,Cold Snap,2.54
2000-01-27,ID000096163,PADANG/TABING,Indonesia,2000,1,34.2,31.345549738219887,2.5410747838305467,Heatwave,2.54
2013-06-11,VMM00048845,VINH,Vietnam,2013,6,28.5,35.17295774647892,-2.5445008144845565,Cold Snap,2.54
2010-06-11,VMM00048830,LANG SON,Vietnam,2010,6,26.2,32.04029850746269,-2.537705227526171,Cold Snap,2.54
2011-08-20,IDM00096633,SEPINGGAN,Indonesia,2011,8,33.5,30.64376811594203,2.538831670794984,Heatwave,2.54
2016-02-26,IDM00096253,FATMAWATI SOEKARNO,Indonesia,2016,2,35.0,31.71725888324873,2.5402755869585203,Heatwave,2.54
2008-07-28,IDM00096559,SUSILO,Indonesia,2008,7,28.6,32.86420047732695,-2.5418369716537277,Cold Snap,2.54
2017-07-16,IDM00096559,SUSILO,Indonesia,2017,7,28.6,32.86420047732695,-2.5418369716537277,Cold Snap,2.54
2002-07-31,IDM00096559,SUSILO,Indonesia,2002,7,28.6,32.86420047732695,-2.5418369716537277,Cold Snap,2.54
2000-08-04,MY000096465,LABUAN,Malaysia,2000,8,28.6,31.779370629370653,-2.5379293899513558,Cold Snap,2.54
2004-12-10,IDM00096015,MEULABOH/CUT NYAK,Indonesia,2004,12,28.5,30.885214007782096,-2.5385797189653374,Cold Snap,2.54
2021-11-28,IDM00097700,NAMLEA/BURU ISLAND,Indonesia,2021,11,30.0,32.32176656151418,-2.541889094322623,Cold Snap,2.54
2000-08-04,IDM00097180,HASANUDDIN,Indonesia,2000,8,30.6,33.55484949832775,-2.5440768031514,Cold Snap,2.54
2006-07-27,RPM00098134,BASCO RADAR,Philippines,2006,7,27.4,30.53467432950189,-2.537814356959476,Cold Snap,2.54
2018-07-12,RPM00098134,BASCO RADAR,Philippines,2018,7,27.4,30.53467432950189,-2.537814356959476,Cold Snap,2.54
2017-07-28,RPM00098134,BASCO RADAR,Philippines,2017,7,27.4,30.53467432950189,-2.537814356959476,Cold Snap,2.54
2001-02-19,RP000986370,ILOILO,Philippines,2001,2,26.3,30.78935361216729,-2.5394995781972343,Cold Snap,2.54
2008-02-15,RP000986370,ILOILO,Philippines,2008,2,26.3,30.78935361216729,-2.5394995781972343,Cold Snap,2.54
2000-11-18,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2000,11,28.9,31.63585858585859,-2.538157610226688,Cold Snap,2.54
2012-09-10,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2012,9,29.0,31.66254980079681,-2.5371291733180343,Cold Snap,2.54
2005-09-18,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2005,9,29.0,31.66254980079681,-2.5371291733180343,Cold Snap,2.54
2004-09-16,SNM00048698,SINGAPORE CHANGI INTL,Singapore,2004,9,29.0,31.66254980079681,-2.5371291733180343,Cold Snap,2.54
2023-07-14,RPM00098325,DAGUPAN,Philippines,2023,7,26.9,31.9524557956778,-2.5399968061658766,Cold Snap,2.54
2019-12-19,IDM00096987,BANYUWANGI,Indonesia,2019,12,36.0,32.38758465011286,2.5351053335522766,Heatwave,2.54
2016-03-23,BXM00096315,BRUNEI INTL,Brunei,2016,3,34.7,32.04253731343283,2.5441870431387983,Heatwave,2.54
2017-04-16,TH000048303,CHIANG RAI,Thailand,2017,4,27.5,34.72958257713246,-2.544530092864757,Cold Snap,2.54
2006-07-17,RP000986530,SURIGAO,Philippines,2006,7,28.2,32.45510204081632,-2.541443233349738,Cold Snap,2.54
2015-08-02,TH000048356,SAKON NAKHON,Thailand,2015,8,26.8,31.869938650306743,-2.5373830030320375,Cold Snap,2.54
2011-08-19,TH000048356,SAKON NAKHON,Thailand,2011,8,26.8,31.869938650306743,-2.5373830030320375,Cold Snap,2.54
2016-06-17,MYM00048665,MALACCA,Malaysia,2016,6,29.4,32.13843648208471,-2.544702910513649,Cold Snap,2.54
2010-06-25,MYM00048665,MALACCA,Malaysia,2010,6,29.4,32.13843648208471,-2.544702910513649,Cold Snap,2.54
2022-02-16,TH000048450,KANCHANABURI,Thailand,2022,2,29.6,35.26220735785953,-2.5397119265530406,Cold Snap,2.54
2022-02-22,TH000048450,KANCHANABURI,Thailand,2022,2,29.6,35.26220735785953,-2.5397119265530406,Cold Snap,2.54
2012-08-28,IDM00096559,SUSILO,Indonesia,2012,8,28.6,32.91999999999996,-2.537266287886277,Cold Snap,2.54
2000-06-29,ID000097980,MERAUKE/MOPAH,Indonesia,2000,6,33.0,29.862187499999987,2.543024753676708,Heatwave,2.54
2005-10-31,IDM00096937,SURABAYA/GEDANGAN,Indonesia,2005,10,37.8,35.139464882943145,2.5375169379757567,Heatwave,2.54
2006-02-13,TH000048431,NAKHON RATCHASIMA,Thailand,2006,2,26.0,33.66831119544593,-2.540068110075195,Cold Snap,2.54
2008-01-02,LAM00048955,PAKSE,Laos,2008,1,26.7,32.035849056603766,-2.544852563297391,Cold Snap,2.54
2022-05-26,IDM00096973,KALIANGET (MADURA IS),Indonesia,2022,5,29.4,31.74201312910284,-2.537151606015778,Cold Snap,2.54
2015-12-01,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2015,12,35.2,31.000221238938042,2.536183959768187,Heatwave,2.54
2018-07-20,IDM00097028,TOLI-TOLI/LALOS,Indonesia,2018,7,33.8,31.54673366834171,2.538277955719265,Heatwave,2.54
2021-01-13,IDM00096001,MAIMUN SALEH,Indonesia,2021,1,26.8,29.753761467889902,-2.5368879259389914,Cold Snap,2.54
2022-08-05,IDM00096559,SUSILO,Indonesia,2022,8,28.6,32.91999999999996,-2.537266287886277,Cold Snap,2.54
2021-09-12,IDM00096529,KALIMARU,Indonesia,2021,9,28.5,33.287356321839106,-2.538769425478863,Cold Snap,2.54
2007-11-06,TH000048569,HAT YAI,Thailand,2007,11,26.1,31.322900763358792,-2.544303949537319,Cold Snap,2.54
2015-11-02,IDM00097748,GESER,Indonesia,2015,11,29.4,32.11305637982199,-2.535645308144913,Cold Snap,2.54
2001-08-07,IDM00097630,FAK-FAK/TOREA,Indonesia,2001,8,24.8,27.8627906976744,-2.540868078891237,Cold Snap,2.54
2005-01-15,LAM00048955,PAKSE,Laos,2005,1,26.7,32.035849056603766,-2.544852563297391,Cold Snap,2.54
2020-04-21,IDM00096075,BINAKA,Indonesia,2020,4,34.4,31.219658119658142,2.543869750125927,Heatwave,2.54
2015-09-20,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2015,9,35.0,32.33621262458469,2.543387616109178,Heatwave,2.54
2011-04-25,TH000048455,BANGKOK METROPOLIS,Thailand,2011,4,32.1,36.18269961977187,-2.5437574151591256,Cold Snap,2.54
2024-01-29,IDM00097430,BABULLAH,Indonesia,2024,1,27.6,30.925628140703527,-2.5423689876368574,Cold Snap,2.54
2004-05-29,IDM00096973,KALIANGET (MADURA IS),Indonesia,2004,5,29.4,31.74201312910284,-2.537151606015778,Cold Snap,2.54
2010-03-20,RPM00098550,DANIEL Z ROMUALDEZ,Philippines,2010,3,27.0,31.208934707903772,-2.5379609730842527,Cold Snap,2.54
2022-09-07,VMW00041010,NHA TRANG,Vietnam,2022,9,28.8,31.99971264367816,-2.537307321365654,Cold Snap,2.54
2009-01-01,IDM00096001,MAIMUN SALEH,Indonesia,2009,1,26.8,29.753761467889902,-2.5368879259389914,Cold Snap,2.54
2003-02-28,IDM00097300,WAI OTI,Indonesia,2003,2,27.6,30.99007832898171,-2.54163975604562,Cold Snap,2.54
2011-02-07,IDM00097300,WAI OTI,Indonesia,2011,2,27.6,30.99007832898171,-2.54163975604562,Cold Snap,2.54
2003-01-31,IDM00096221,SULTAN MAHMUD BADARUDDIN II,Indonesia,2003,1,27.6,31.204871794871803,-2.543216050886082,Cold Snap,2.54
2019-08-14,IDM00097630,FAK-FAK/TOREA,Indonesia,2019,8,24.8,27.8627906976744,-2.540868078891237,Cold Snap,2.54
2014-07-22,IDM00097028,TOLI-TOLI/LALOS,Indonesia,2014,7,33.8,31.54673366834171,2.538277955719265,Heatwave,2.54
2011-08-01,TH000048459,CHON BURI,Thailand,2011,8,30.3,33.34460431654676,-2.543725171631141,Cold Snap,2.54
2024-01-27,BMM00048097,YANGON INTL,Myanmar,2024,1,29.5,33.168360277136266,-2.535189348507657,Cold Snap,2.54
2014-01-22,BMM00048097,YANGON INTL,Myanmar,2014,1,29.5,33.168360277136266,-2.535189348507657,Cold Snap,2.54
2023-06-20,IDM00096695,KOTABARU/SETAGEN,Indonesia,2023,6,27.6,31.143194192377504,-2.540757236975623,Cold Snap,2.54
2022-06-24,IDM00096695,KOTABARU/SETAGEN,Indonesia,2022,6,27.6,31.143194192377504,-2.540757236975623,Cold Snap,2.54
2017-06-03,IDM00097120,MAJENE,Indonesia,2017,6,28.8,31.000487804878052,-2.5408634415108646,Cold Snap,2.54
2004-10-27,IDM00096237,PANGKALPINANG,Indonesia,2004,10,28.7,32.27272727272728,-2.5376266619677708,Cold Snap,2.54
2019-05-03,RPM00098132,ITBAYAT,Philippines,2019,5,25.2,30.234360189573486,-2.543420420215878,Cold Snap,2.54
2019-10-04,IDM00097796,KOKONAO/TIMUKA,Indonesia,2019,10,27.7,31.79053117782912,-2.535946746437799,Cold Snap,2.54
2003-10-13,IDM00097796,KOKONAO/TIMUKA,Indonesia,2003,10,27.7,31.79053117782912,-2.535946746437799,Cold Snap,2.54
2021-10-23,TH000048450,KANCHANABURI,Thailand,2021,10,27.6,32.69423676012462,-2.5363740727428916,Cold Snap,2.54
2002-10-27,VMM00048840,THANH HOA,Vietnam,2002,10,22.8,29.09944289693596,-2.5421558001736346,Cold Snap,2.54
2018-10-15,TH000048432,SURIN,Thailand,2018,10,35.7,31.73904593639575,2.543420969042571,Heatwave,2.54
2018-08-16,IDM00097430,BABULLAH,Indonesia,2018,8,34.1,31.185287356321844,2.541269711113659,Heatwave,2.54
2017-12-05,IDM00096655,TJILIK RIWUT,Indonesia,2017,12,28.8,32.40255102040814,-2.5370639966217525,Cold Snap,2.54
2011-12-08,IDM00096655,TJILIK RIWUT,Indonesia,2011,12,28.8,32.40255102040814,-2.5370639966217525,Cold Snap,2.54
2024-01-11,ID000097340,WAINGAPU/MAU HAU,Indonesia,2024,1,36.0,32.46422413793105,2.538502217023389,Heatwave,2.54
2017-01-08,ID000097340,WAINGAPU/MAU HAU,Indonesia,2017,1,36.0,32.46422413793105,2.538502217023389,Heatwave,2.54
2008-09-05,MY000048620,SITIAWAN,Malaysia,2008,9,29.6,32.42680412371135,-2.5409099525590295,Cold Snap,2.54
2003-09-19,MY000048620,SITIAWAN,Malaysia,2003,9,29.6,32.42680412371135,-2.5409099525590295,Cold Snap,2.54
2014-04-12,RPM00098328,BAGUIO,Philippines,2014,4,21.4,25.520279720279742,-2.5258859134523672,Cold Snap,2.53
2016-08-17,RPM00098233,TUGUEGARAO,Philippines,2016,8,28.3,33.52557077625572,-2.5254067532054325,Cold Snap,2.53
2001-01-31,ID000096163,PADANG/TABING,Indonesia,2001,1,28.5,31.345549738219887,-2.5331514031766194,Cold Snap,2.53
2000-04-10,IDM00096091,KIJANG,Indonesia,2000,4,28.8,31.798591549295782,-2.531849893359202,Cold Snap,2.53
2022-04-21,IDM00097310,LARANTUKA/GEWAYENTA,Indonesia,2022,4,35.6,32.46010498687662,2.529521839436939,Heatwave,2.53
2019-01-20,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2019,1,27.2,30.11092077087795,-2.533190086750391,Cold Snap,2.53
2017-04-07,IDM00096937,SURABAYA/GEDANGAN,Indonesia,2017,4,31.3,33.902999999999984,-2.531584917613867,Cold Snap,2.53
2009-01-30,IDM00097182,UJANG PANDANG/PAOTERE,Indonesia,2009,1,26.4,30.747044917257664,-2.530648792829887,Cold Snap,2.53
2008-09-08,IDM00096509,JUWATA,Indonesia,2008,9,28.0,31.494692737430174,-2.5285042103752238,Cold Snap,2.53
2008-09-11,IDM00096509,JUWATA,Indonesia,2008,9,28.0,31.494692737430174,-2.5285042103752238,Cold Snap,2.53
2010-09-22,IDM00096509,JUWATA,Indonesia,2010,9,28.0,31.494692737430174,-2.5285042103752238,Cold Snap,2.53
2011-09-05,IDM00096509,JUWATA,Indonesia,2011,9,28.0,31.494692737430174,-2.5285042103752238,Cold Snap,2.53
2006-02-11,MYM00048615,SULTAN ISMAIL PETRA,Malaysia,2006,2,28.0,30.399664429530183,-2.5334048929940884,Cold Snap,2.53
2008-08-09,TH000048353,LOEI,Thailand,2008,8,27.4,32.39270386266096,-2.529650212505147,Cold Snap,2.53
2003-08-24,TH000048353,LOEI,Thailand,2003,8,27.4,32.39270386266096,-2.529650212505147,Cold Snap,2.53
2010-11-09,TH000048552,NAKHON SI THAMMARAT,Thailand,2010,11,25.5,30.555290102389087,-2.5314404048009287,Cold Snap,2.53
2022-02-07,IDM00096839,ACHMAD YANI,Indonesia,2022,2,28.0,30.904406779660995,-2.533306108301793,Cold Snap,2.53
2004-02-04,IDM00096839,ACHMAD YANI,Indonesia,2004,2,28.0,30.904406779660995,-2.533306108301793,Cold Snap,2.53
2009-11-15,IDM00097072,MUTIARA,Indonesia,2009,11,30.2,33.81113537117907,-2.532660054574044,Cold Snap,2.53
2001-11-22,TH000048379,PHETCHABUN,Thailand,2001,11,28.5,33.28881118881119,-2.527942775579252,Cold Snap,2.53
2011-12-31,IDM00097406,GALELA/GAMARMALAMU,Indonesia,2011,12,29.2,32.19746478873236,-2.5284583829183953,Cold Snap,2.53
2015-09-19,IDM00096009,MALIKUS SALEH,Indonesia,2015,9,34.0,31.397896749521987,2.5290144805317114,Heatwave,2.53
2020-12-19,RP000098430,SCIENCE GARDEN,Philippines,2020,12,26.8,31.00118203309693,-2.5271990781902796,Cold Snap,2.53
2006-03-02,TH000048405,ROI ET,Thailand,2006,3,27.5,35.26051660516607,-2.5269774905468005,Cold Snap,2.53
2024-04-27,RP000098430,SCIENCE GARDEN,Philippines,2024,4,38.2,34.525850340136024,2.5308814830256114,Heatwave,2.53
2005-12-01,ID000096145,TAREMPA,Indonesia,2005,12,26.2,29.48122362869198,-2.5318648881749564,Cold Snap,2.53
2024-02-09,IDM00097028,TOLI-TOLI/LALOS,Indonesia,2024,2,34.1,31.135164835164836,2.5325716194694934,Heatwave,2.53
2017-09-05,RPM00098328,BAGUIO,Philippines,2017,9,18.0,23.237384898710854,-2.5301184111159185,Cold Snap,2.53
2022-12-30,RP000098232,APARRI,Philippines,2022,12,23.2,27.927873563218395,-2.5268430436930904,Cold Snap,2.53
2000-01-30,TH000048430,PRACHIN BURI,Thailand,2000,1,28.3,33.26801872074882,-2.5298870218956804,Cold Snap,2.53
2022-09-10,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2022,9,30.2,32.97214285714285,-2.529391331139562,Cold Snap,2.53
2007-06-23,VMW00041010,NHA TRANG,Vietnam,2007,6,29.7,32.909499999999966,-2.530595036949749,Cold Snap,2.53
2024-08-13,MYM00048601,PENANG INTL,Malaysia,2024,8,34.6,31.694196428571427,2.532955808026516,Heatwave,2.53
2002-05-22,VMW00041011,QUI NHON,Vietnam,2002,5,37.8,33.32150837988831,2.526768103097193,Heatwave,2.53
2019-12-19,MYM00048674,MERSING,Malaysia,2019,12,26.1,30.175301204819284,-2.529256076898095,Cold Snap,2.53
2007-02-07,ID000097340,WAINGAPU/MAU HAU,Indonesia,2007,2,35.1,32.10154525386314,2.5264055725855386,Heatwave,2.53
2021-04-13,IDM00096035,POLONIA,Indonesia,2021,4,29.8,32.91938775510205,-2.5281746471711766,Cold Snap,2.53
2012-05-10,ID000097014,MENADO/ SAM RATULAN,Indonesia,2012,5,29.3,32.406405693950184,-2.5316468765956093,Cold Snap,2.53
2018-01-11,TH000048430,PRACHIN BURI,Thailand,2018,1,28.3,33.26801872074882,-2.5298870218956804,Cold Snap,2.53
